role,login_hour,failed_logins,files_accessed,sensitive_files_accessed,usb_insertions,external_email_count,vpn_usage,working_hours_violation,anomaly_score,insider_threat
2,19,0,14,1,1,3,1,0,0.173,0
2,11,2,16,0,1,2,1,0,0.866,0
1,12,1,26,1,1,1,0,1,0.686,0
2,21,1,17,0,0,2,0,0,0.28,0
2,3,1,15,0,0,1,0,1,0.525,0
2,20,2,17,0,1,4,0,0,0.836,1
2,6,1,21,1,0,3,1,1,0.769,0
2,16,2,11,0,0,2,1,0,0.474,0
0,23,0,17,1,1,1,0,1,0.187,0
1,20,1,14,1,1,2,0,1,0.237,0
2,23,1,17,0,1,1,1,0,0.054,0
1,15,1,13,0,1,1,1,0,0.603,0
2,20,1,21,0,2,2,0,0,0.684,1
3,13,4,11,2,1,1,0,0,0.518,0
3,1,3,15,0,0,3,1,0,0.404,0
0,14,2,14,0,2,2,0,0,0.333,1
0,20,1,13,1,1,2,0,0,0.464,0
2,22,2,20,2,2,5,0,0,0.323,0
2,16,3,14,0,0,3,0,0,0.146,0
2,17,0,14,0,0,2,0,0,0.371,0
2,19,1,12,0,0,2,0,0,0.595,0
3,22,2,10,1,0,2,0,0,0.326,0
2,13,4,10,2,1,4,0,0,0.296,0
2,3,1,11,1,1,1,1,1,0.209,0
0,16,1,16,0,1,0,0,0,0.175,0
2,12,3,15,0,0,1,0,1,0.242,0
1,17,2,16,0,1,4,1,0,0.751,1
2,5,1,10,1,1,3,0,0,0.043,0
2,15,2,11,2,0,1,0,0,0.894,0
3,2,0,18,1,0,1,0,1,0.615,0
3,3,1,12,0,0,3,1,1,0.011,0
3,8,1,18,0,0,1,0,0,0.255,1
3,19,1,9,0,0,2,1,0,0.795,1
2,16,1,10,1,0,1,0,0,0.532,0
3,6,2,18,0,0,7,0,0,0.851,0
2,5,1,16,0,1,4,0,0,0.027,1
2,11,1,19,0,0,2,1,1,0.962,0
2,16,1,17,0,1,2,0,0,0.915,0
2,7,0,14,0,0,0,0,1,0.818,0
2,1,0,11,1,0,1,0,1,0.656,0
0,13,2,19,2,2,2,1,0,0.394,1
2,2,0,15,1,0,2,0,0,0.42,0
0,5,0,16,2,1,1,1,0,0.71,0
2,23,0,16,0,1,2,1,0,0.006,0
2,22,2,18,0,0,3,1,0,0.149,0
0,17,2,21,1,1,4,0,0,0.028,0
2,16,1,15,1,1,2,0,0,0.42,0
3,20,0,19,1,1,2,0,0,0.755,0
1,11,1,8,0,1,3,0,0,0.643,0
2,17,1,11,1,0,0,0,0,0.593,0
2,18,0,19,1,1,0,0,0,0.364,0
2,21,1,15,1,2,4,0,0,0.825,0
2,5,1,13,3,0,1,0,0,0.947,0
2,21,0,17,2,1,1,1,0,0.197,0
1,6,1,15,0,0,3,0,0,0.92,0
1,22,2,19,1,1,1,1,0,0.054,0
2,1,0,20,1,0,1,0,0,0.175,0
0,5,0,14,1,1,6,0,0,0.659,0
0,17,1,12,1,1,0,0,0,0.764,1
2,20,2,13,1,1,1,1,0,0.99,0
2,23,1,7,1,0,1,0,0,0.47,1
2,15,3,17,2,1,1,0,0,0.683,0
2,17,0,17,1,0,2,1,0,0.866,0
2,3,1,20,0,0,0,0,0,0.519,0
2,12,1,20,0,0,2,0,0,0.512,0
1,23,2,14,3,0,4,0,0,0.635,0
2,14,1,10,3,0,1,0,0,0.367,1
2,1,2,8,2,1,1,1,1,0.745,0
2,2,3,17,1,0,1,0,1,0.905,0
2,2,1,7,0,2,0,0,0,0.445,0
3,4,1,19,1,1,1,1,0,0.051,0
2,11,1,12,1,0,3,0,0,0.568,0
2,3,1,9,2,2,0,0,0,0.542,0
2,14,0,11,1,1,6,0,1,0.914,0
3,12,0,15,1,0,3,0,0,0.079,1
1,17,0,23,0,0,1,1,0,0.263,0
2,15,2,14,0,1,3,0,0,0.108,0
3,5,0,12,0,0,4,1,0,0.769,0
2,22,4,11,1,0,0,1,0,0.08,0
2,17,0,19,3,0,2,0,0,0.933,0
2,15,0,22,0,0,5,1,1,0.635,0
2,4,1,21,2,1,1,1,0,0.096,0
2,10,1,14,0,1,2,0,1,0.456,0
2,13,2,15,2,0,1,1,0,0.147,0
2,20,1,12,0,1,2,0,0,0.965,0
2,10,4,14,1,0,4,0,1,0.137,0
2,23,2,19,2,0,4,0,0,0.767,0
2,10,1,15,1,1,2,0,1,0.154,0
2,14,1,15,0,0,2,0,1,0.241,0
2,14,4,18,1,2,2,1,0,0.562,0
2,5,3,15,0,1,4,1,0,0.73,0
3,13,2,17,0,1,2,0,0,0.993,0
1,20,3,7,1,1,2,0,0,0.7,0
2,13,0,14,1,2,1,1,1,0.659,0
3,0,2,10,2,0,1,0,0,0.344,0
2,15,0,17,0,0,0,1,1,0.077,0
2,20,1,18,2,0,1,0,0,0.416,1
2,13,0,14,1,2,1,1,0,0.538,0
2,15,1,21,1,1,2,0,0,0.097,0
2,7,0,22,1,0,2,1,0,0.628,0
2,18,2,12,0,0,1,0,1,0.129,0
2,4,5,13,0,0,1,0,0,0.467,0
0,18,1,12,1,2,3,0,0,0.743,0
2,2,2,20,1,0,4,1,0,0.167,1
2,15,1,12,0,1,1,0,0,0.097,0
2,20,1,11,0,0,1,1,0,0.814,1
1,8,0,16,1,0,2,1,0,0.425,0
0,20,2,9,1,1,3,0,1,0.454,0
2,5,1,10,0,0,4,0,0,0.0,0
3,11,0,13,2,0,3,0,1,0.665,0
2,12,0,17,2,1,2,0,1,0.135,0
2,0,0,12,0,0,0,0,0,0.138,0
2,11,1,13,2,0,3,1,0,0.236,0
3,9,1,12,3,1,0,1,0,0.214,0
3,3,0,14,1,0,3,0,1,0.232,0
1,22,0,13,1,0,4,0,0,0.141,0
0,22,0,15,0,1,2,0,0,0.949,0
2,14,0,14,1,0,1,0,0,0.995,0
2,2,1,12,0,1,2,0,0,0.196,0
2,23,1,10,1,0,4,0,0,0.492,0
2,5,4,16,2,0,2,0,1,0.008,1
2,0,3,16,2,1,1,1,0,0.222,0
2,3,2,24,0,0,2,0,1,0.365,0
2,12,2,12,0,2,2,1,0,0.523,1
2,7,1,17,1,1,1,0,1,0.238,0
1,12,0,16,2,0,0,0,1,0.327,0
2,12,0,15,1,0,1,0,0,0.459,1
2,3,2,11,1,0,2,0,0,0.563,0
0,3,2,12,1,0,1,0,0,0.339,0
2,22,1,15,3,1,1,0,1,0.087,0
3,21,2,12,1,1,2,0,0,0.368,0
2,16,1,16,1,1,2,1,0,0.154,0
0,1,2,14,1,0,6,1,0,0.932,0
2,19,1,24,1,1,0,0,0,0.55,0
3,23,0,11,1,1,5,1,0,0.352,0
2,17,0,13,1,1,0,0,0,0.759,0
2,15,3,14,1,0,1,1,1,0.62,0
2,12,0,21,1,1,3,1,0,0.054,0
2,2,3,13,0,1,1,1,1,0.392,0
2,13,1,11,1,1,0,0,1,0.296,0
2,0,0,10,2,0,0,0,0,0.541,0
2,14,0,14,0,2,6,0,1,0.49,0
3,17,2,12,0,0,2,1,0,0.165,0
2,3,2,14,0,2,0,0,0,0.983,0
3,20,1,10,1,0,3,0,0,0.348,0
2,11,0,19,0,2,2,0,1,0.839,0
0,3,1,10,0,0,2,0,1,0.816,0
3,11,1,10,0,0,3,0,0,0.682,0
2,20,3,9,0,0,4,0,0,0.116,0
2,12,0,6,0,1,1,0,0,0.573,0
2,1,2,13,1,1,0,0,0,0.847,0
2,11,2,18,1,0,1,0,0,0.981,0
3,21,1,10,0,0,1,0,0,0.34,0
0,19,0,11,0,0,2,0,0,0.288,0
2,13,1,17,1,1,2,0,0,0.18,0
2,22,0,17,0,0,1,0,1,0.421,0
2,8,1,17,0,0,3,0,0,0.384,0
2,22,1,19,1,0,3,1,0,0.139,0
2,7,1,23,1,1,0,1,1,0.429,0
0,5,0,22,0,0,3,0,0,0.995,0
2,3,1,15,0,1,2,1,0,0.411,1
2,5,2,12,0,0,4,0,1,0.858,0
3,17,2,13,0,0,4,1,0,0.749,0
2,5,0,10,0,0,4,0,0,0.56,0
2,8,0,17,0,2,4,1,1,0.192,0
2,5,0,11,0,0,3,1,0,0.793,0
0,21,0,14,0,1,3,0,0,0.988,0
2,21,1,8,3,1,2,0,0,0.269,0
2,4,1,16,0,0,1,0,1,0.483,0
2,12,1,19,1,0,3,0,0,0.111,0
2,7,1,14,0,0,2,1,0,0.666,0
3,10,2,14,1,0,6,0,1,0.515,0
1,16,1,12,1,0,7,0,0,0.1,0
2,13,1,6,0,1,4,0,0,0.382,0
2,11,0,10,0,1,2,1,0,0.912,0
2,18,0,13,0,0,0,1,0,0.812,0
0,17,2,12,2,0,4,0,1,0.683,1
1,22,2,8,0,0,3,1,0,0.373,1
2,10,1,13,1,0,2,0,0,0.32,0
3,23,0,19,1,0,2,0,0,0.998,0
2,16,2,11,1,1,0,0,0,0.702,0
2,4,1,15,0,2,1,0,1,0.226,1
2,17,1,11,0,2,1,0,0,0.431,0
2,16,3,15,0,1,2,1,0,0.985,1
2,15,0,15,0,0,2,1,0,0.834,0
2,16,2,12,0,1,1,0,1,0.132,0
0,19,2,15,0,1,0,1,1,0.813,1
2,15,1,19,0,0,1,0,0,0.545,0
0,4,1,20,1,1,3,1,0,0.529,0
2,7,2,19,1,0,5,0,0,0.03,0
0,10,3,12,2,0,2,1,0,0.605,0
0,23,1,20,0,0,1,0,0,0.484,0
2,14,0,17,0,1,3,1,0,0.915,0
0,12,0,12,1,0,1,0,0,0.664,0
2,0,3,11,2,0,3,0,1,0.82,0
2,7,1,18,0,1,1,1,0,0.383,0
3,4,3,17,0,1,2,0,0,0.249,0
3,6,1,16,0,0,3,0,1,0.412,0
2,6,0,18,1,0,3,0,0,0.467,0
2,1,1,10,1,1,0,0,0,0.641,0
2,8,0,14,1,0,3,0,1,0.577,0
2,11,2,18,0,1,2,0,0,0.058,1
2,10,2,11,0,0,4,0,1,0.818,0
2,20,2,15,1,0,1,1,0,0.407,0
2,5,2,15,1,1,3,0,0,0.859,0
2,5,0,17,1,0,1,1,1,0.249,0
2,20,1,18,0,1,0,0,1,0.663,0
2,18,1,10,2,1,3,0,0,0.169,0
2,11,1,14,0,0,2,0,0,0.63,1
3,18,1,15,0,1,1,0,0,0.852,1
2,18,1,17,0,2,3,0,0,0.68,0
2,23,1,25,1,1,1,1,0,0.688,0
1,22,1,17,0,1,2,0,0,0.353,0
2,19,1,13,1,2,3,0,0,0.796,0
1,12,0,11,1,1,2,1,0,0.876,0
2,15,0,16,0,1,2,1,0,0.027,0
2,20,0,12,1,1,3,0,0,0.148,0
2,1,1,20,2,0,3,0,0,0.694,0
2,21,3,17,1,0,2,1,0,0.166,0
2,9,1,18,1,1,2,0,1,0.792,0
2,18,0,19,0,1,1,0,0,0.742,0
2,18,0,20,1,0,3,0,0,0.951,0
0,3,2,16,0,0,1,0,1,0.17,0
2,12,1,17,2,0,3,1,0,0.792,0
2,16,2,16,1,0,2,0,0,0.173,0
2,8,0,9,1,1,1,0,0,0.342,0
2,14,2,19,0,1,2,1,1,0.513,0
2,8,4,13,1,1,1,1,0,0.952,0
2,9,0,16,0,0,1,1,1,0.214,0
2,18,2,10,0,1,1,1,0,0.451,0
2,7,1,11,3,1,4,1,0,0.87,0
2,6,0,18,0,1,2,1,1,0.021,0
2,18,0,14,0,0,1,0,0,0.862,0
2,8,2,15,0,0,0,0,0,0.688,1
2,22,1,12,0,1,3,0,0,0.685,0
2,16,2,27,1,1,1,0,0,0.905,0
0,10,2,15,1,0,4,0,0,0.882,0
2,20,1,15,2,2,2,0,0,0.553,1
2,15,2,17,1,1,4,1,0,0.66,0
3,6,4,18,1,0,1,0,1,0.677,0
2,22,1,22,0,1,2,0,0,0.961,0
2,1,0,15,2,0,5,0,0,0.826,0
2,7,2,19,1,1,0,0,1,0.176,0
2,0,0,19,1,0,0,1,1,0.086,0
1,13,1,11,1,2,1,0,0,0.155,1
2,14,2,14,0,0,1,0,1,0.126,0
3,11,2,12,1,1,3,0,1,0.109,0
2,9,1,11,1,0,0,1,0,0.844,0
2,13,1,12,2,0,4,0,0,0.691,0
2,17,3,12,2,2,1,0,0,0.018,0
3,18,1,14,2,1,2,1,0,0.089,0
3,21,1,20,2,2,1,1,0,0.822,0
3,18,3,14,1,0,3,0,0,0.059,0
2,10,1,16,1,0,2,0,1,0.21,0
1,12,0,17,1,0,3,0,0,0.048,0
2,10,2,17,1,0,1,0,1,0.522,1
0,3,0,9,0,2,1,1,0,0.989,0
3,4,3,15,0,0,2,1,0,0.912,1
2,22,2,18,2,1,3,0,0,0.038,0
2,18,1,13,2,0,1,1,0,0.092,0
0,22,0,18,1,1,1,1,0,0.13,0
2,0,1,18,0,0,2,0,0,0.887,0
3,18,0,21,0,0,3,0,1,0.135,0
1,14,0,12,1,1,3,0,1,0.01,1
2,3,2,16,1,1,2,1,0,0.59,1
0,17,1,16,0,2,3,0,1,0.482,0
3,15,2,15,0,1,2,0,1,0.384,0
0,12,1,14,0,1,3,0,0,0.161,0
2,21,3,14,0,0,1,1,0,0.222,0
0,0,1,17,0,0,6,0,0,0.771,0
2,22,0,17,0,0,0,1,0,0.654,1
3,14,1,9,1,2,0,0,0,0.733,1
2,13,1,21,1,0,5,1,0,0.014,0
2,17,2,19,0,0,1,0,0,0.749,0
2,18,2,18,2,1,5,0,0,0.534,0
2,20,1,13,1,0,2,0,1,0.045,0
2,3,2,12,0,0,4,0,1,0.254,0
2,0,0,13,1,0,4,0,0,0.226,0
2,21,2,10,0,0,1,0,0,0.255,0
2,0,1,13,0,0,0,1,0,0.246,0
2,22,0,13,1,0,2,0,0,0.882,1
2,2,0,13,0,0,2,0,0,0.191,1
2,12,2,16,0,0,4,0,0,0.815,0
0,19,1,15,1,1,5,0,0,0.247,1
2,10,3,15,1,1,2,0,0,0.704,0
2,20,0,17,2,1,3,0,0,0.665,0
2,0,1,18,1,0,2,0,0,0.176,1
2,4,3,9,0,0,1,0,0,0.043,0
0,7,2,9,2,1,5,1,0,0.018,1
2,13,4,12,0,1,1,1,0,0.502,1
1,18,3,19,0,1,0,0,1,0.744,0
2,9,2,16,0,1,2,0,0,0.315,0
2,18,1,17,2,1,3,1,0,0.656,0
2,7,0,17,1,1,0,1,0,0.705,0
1,20,1,13,1,0,0,0,1,0.438,0
1,10,1,11,2,0,2,1,0,0.531,0
2,13,0,14,0,0,3,1,1,0.065,0
2,16,2,13,1,0,2,0,0,0.632,0
2,11,2,11,1,2,4,0,0,0.475,0
2,0,2,19,0,1,1,0,0,0.024,0
1,9,1,11,0,1,5,0,1,0.633,0
1,22,2,14,0,0,6,0,0,0.116,0
0,0,2,20,1,0,3,0,1,0.395,0
3,18,0,14,0,1,5,0,0,0.002,1
0,2,3,14,1,0,1,0,0,0.742,0
0,7,0,19,0,0,1,0,0,0.622,0
1,22,1,17,0,0,1,0,0,0.7,0
0,20,4,19,1,1,2,0,1,0.232,0
2,7,1,12,0,0,2,0,0,0.404,0
2,4,0,14,2,2,0,0,1,0.058,0
0,3,0,15,0,0,1,1,0,0.543,0
1,19,0,9,0,1,1,0,1,0.767,0
2,17,2,15,0,2,6,1,0,0.547,1
1,19,0,14,0,0,0,0,0,0.79,0
2,23,1,12,0,0,0,0,0,0.402,0
2,5,0,18,3,0,3,0,0,0.098,1
3,9,0,9,1,0,0,0,1,0.636,1
1,11,1,12,1,1,5,1,0,0.028,1
2,6,1,19,2,0,3,0,0,0.965,0
2,23,0,7,1,0,3,1,0,0.58,0
2,8,1,13,1,0,2,0,0,0.89,0
2,19,1,16,2,1,1,0,0,0.286,0
3,17,0,21,0,1,2,1,1,0.324,0
2,5,0,15,0,1,2,0,1,0.918,0
2,15,0,14,0,1,0,1,1,0.446,0
2,9,0,13,1,0,2,0,0,0.423,0
2,11,1,16,0,1,3,0,1,0.203,0
3,18,0,15,1,1,4,0,0,0.219,0
3,20,2,16,0,0,3,0,0,0.553,0
3,14,1,17,0,0,2,0,1,0.657,0
3,9,1,15,2,0,2,0,1,0.643,1
2,2,1,16,0,2,2,0,0,0.52,1
1,15,1,18,1,1,3,0,1,0.164,0
2,22,1,15,1,0,5,1,0,0.077,0
2,9,0,23,0,1,2,0,1,0.114,0
2,19,1,19,2,0,2,0,0,0.79,0
2,23,1,21,1,0,4,0,0,0.245,0
2,21,0,15,0,1,0,0,0,0.033,0
2,22,1,21,2,1,2,1,0,0.698,0
2,21,2,14,0,0,1,0,0,0.878,1
2,4,1,9,2,0,0,0,1,0.863,1
2,15,1,12,1,2,1,0,1,0.624,0
3,6,3,19,1,1,3,1,1,0.963,0
2,3,0,15,0,0,1,1,0,0.653,1
1,5,2,9,0,0,3,0,0,0.322,0
2,21,2,10,1,1,1,1,0,0.325,0
2,7,2,16,0,0,1,1,0,0.905,1
2,0,0,24,1,1,1,0,1,0.611,0
3,22,1,8,0,0,6,0,0,0.053,0
2,23,1,19,3,2,3,0,0,0.49,0
3,21,2,14,1,0,4,1,0,0.604,0
2,19,1,22,1,2,1,0,0,0.691,0
2,0,2,14,1,0,0,0,0,0.824,0
1,17,0,17,2,0,3,0,0,0.415,0
2,1,4,17,1,2,0,0,1,0.524,0
2,23,2,14,0,0,5,0,0,0.381,0
3,0,2,19,0,0,3,1,0,0.154,0
3,13,0,23,0,1,2,0,1,0.326,0
2,14,0,10,0,1,0,0,0,0.378,1
0,3,0,9,0,2,4,0,1,0.413,0
2,21,0,10,0,2,2,1,1,0.018,0
1,0,1,17,0,1,2,0,0,0.684,0
2,5,3,15,1,0,1,1,0,0.685,0
2,20,1,11,0,1,1,0,1,0.47,0
2,19,1,24,0,1,4,1,1,0.086,0
3,23,0,14,2,1,2,0,1,0.985,1
3,23,2,16,0,0,2,1,1,0.993,1
2,9,1,15,0,1,3,0,0,0.444,0
1,20,1,13,0,1,5,0,0,0.395,0
2,19,1,12,1,1,1,1,0,0.516,0
2,7,1,16,0,1,3,1,0,0.997,1
3,12,2,8,2,2,0,0,0,0.909,0
2,2,5,20,1,1,3,0,0,0.559,0
0,4,1,21,0,1,0,0,0,0.213,0
0,4,0,15,0,1,4,1,0,0.845,0
2,13,0,13,0,0,2,1,0,0.261,0
2,1,1,9,0,0,0,1,0,0.625,0
1,14,1,7,1,0,2,0,0,0.501,0
2,18,1,21,1,0,0,0,0,0.323,0
3,20,3,24,2,1,2,1,0,0.829,0
2,22,2,18,1,1,4,0,0,0.348,0
2,3,0,13,0,1,0,0,0,0.659,0
2,18,1,19,1,1,3,1,0,0.224,1
2,5,1,11,1,2,2,0,1,0.766,0
2,12,0,16,1,0,3,0,0,0.59,0
0,4,0,17,2,1,3,1,1,0.112,0
2,18,1,13,0,0,3,0,0,0.505,0
2,23,1,19,3,2,3,1,0,0.461,0
2,15,2,14,1,1,2,0,0,0.639,1
2,22,0,11,1,0,1,0,0,0.207,0
2,3,5,15,2,0,2,0,0,0.793,0
1,6,1,10,2,0,2,0,0,0.191,0
2,13,1,15,2,1,2,1,0,0.286,0
2,13,0,16,2,0,1,0,0,0.777,0
2,8,3,17,1,2,3,0,1,0.682,0
3,16,3,15,2,0,2,1,0,0.023,0
3,2,1,24,2,1,1,0,0,0.3,0
3,17,0,15,1,0,2,0,0,0.095,0
2,13,3,11,3,1,2,0,0,0.655,0
2,21,3,18,1,1,3,0,0,0.604,0
2,21,2,13,1,0,2,0,0,0.638,0
2,14,2,15,0,0,3,0,0,0.011,0
2,7,1,15,1,0,5,0,0,0.025,0
2,13,3,11,1,0,4,0,0,0.681,0
2,2,2,11,1,0,4,0,0,0.068,0
3,23,1,9,1,1,4,1,0,0.681,1
3,10,2,21,1,1,4,1,0,0.78,0
0,2,2,13,1,1,3,0,0,0.064,0
0,18,1,21,1,1,2,1,0,0.217,0
2,4,0,21,0,1,2,1,0,0.153,0
3,10,2,20,2,1,2,0,0,0.777,0
1,11,2,14,2,3,1,0,0,0.262,0
2,7,2,20,2,2,1,1,0,0.528,0
2,8,2,17,0,0,1,0,0,0.454,0
1,23,2,13,1,0,3,1,1,0.336,1
2,19,1,14,2,0,1,1,0,0.733,0
2,5,0,12,0,0,2,0,0,0.269,0
0,11,0,12,0,0,3,1,1,0.438,0
3,13,1,20,1,0,2,0,0,0.256,0
2,17,1,10,1,0,2,1,1,0.688,1
2,7,0,15,0,0,2,1,1,0.969,0
2,13,0,14,1,3,0,0,1,0.292,0
2,17,1,11,1,1,1,0,0,0.791,0
0,16,0,20,0,0,3,0,0,0.862,0
2,9,2,17,1,0,1,1,0,0.53,0
2,8,1,17,0,1,3,1,1,0.44,0
2,13,1,16,3,1,2,0,0,0.973,0
2,6,4,11,2,0,2,0,0,0.086,0
3,3,2,15,0,1,4,0,0,0.105,0
2,9,3,15,0,1,3,0,0,0.602,1
2,4,3,14,0,1,2,0,0,0.323,1
1,8,3,13,2,0,4,0,0,0.442,1
2,15,1,16,1,0,0,0,1,0.834,0
2,23,1,18,0,1,2,0,1,0.275,1
1,1,0,14,0,1,0,0,0,0.45,0
1,20,0,19,0,2,2,0,0,0.87,0
2,13,1,11,0,2,3,0,0,0.967,0
2,6,2,17,1,1,0,0,0,0.879,0
2,11,3,9,0,1,1,1,0,0.252,0
2,22,1,22,0,0,1,1,0,0.176,0
2,4,3,9,0,1,3,0,0,0.501,1
2,16,1,14,0,0,0,1,0,0.132,0
2,19,1,15,1,0,3,0,0,0.379,0
2,20,2,15,0,2,1,0,1,0.974,0
2,22,0,14,1,1,1,1,1,0.688,1
2,6,0,16,1,2,1,0,0,0.109,0
2,10,0,12,1,1,1,0,0,0.66,0
2,12,1,14,1,1,5,1,0,0.811,0
3,0,0,15,0,1,4,1,1,0.906,0
2,0,1,12,1,1,0,0,0,0.124,0
2,7,2,14,2,0,1,0,0,0.413,0
3,7,1,16,1,2,2,1,1,0.524,1
2,20,1,17,0,1,4,1,1,0.601,0
3,23,0,13,1,1,1,0,1,0.895,0
2,15,0,20,0,1,1,0,0,0.944,0
2,0,0,17,1,0,3,1,0,0.096,0
2,4,1,19,1,0,1,0,0,0.82,0
2,5,2,13,1,0,0,0,0,0.733,0
1,13,0,19,1,0,4,0,0,0.683,1
3,5,0,19,0,0,1,0,0,0.016,0
2,9,4,15,0,0,2,0,1,0.38,0
2,16,1,14,1,0,3,1,0,0.711,0
2,19,0,12,0,0,4,1,0,0.107,0
2,12,3,9,2,0,3,0,0,0.17,0
2,13,0,15,0,0,1,0,0,0.901,1
2,19,1,17,1,1,2,1,0,0.408,0
2,2,1,14,0,0,1,1,0,0.357,0
2,20,1,11,1,0,1,1,0,0.394,0
0,5,1,16,1,0,2,0,0,0.632,0
0,6,0,13,0,0,3,0,0,0.871,0
2,23,1,21,0,0,3,0,1,0.102,0
2,12,1,11,1,1,1,0,0,0.316,0
2,13,5,18,1,1,2,1,0,0.334,1
3,0,2,14,0,0,2,0,0,0.16,0
2,18,0,18,0,1,2,0,0,0.647,1
2,23,3,5,2,0,0,0,0,0.926,0
2,18,1,14,0,0,1,0,0,0.709,0
2,2,3,16,1,0,2,0,0,0.687,0
3,2,0,7,2,0,1,0,0,0.402,0
3,16,2,15,0,1,2,1,0,0.299,1
2,4,2,17,1,2,1,1,0,0.81,0
2,9,1,16,3,1,1,0,0,0.387,0
1,17,1,23,0,0,1,0,0,0.786,0
2,19,2,22,2,1,4,1,0,0.87,0
2,0,2,12,1,3,2,0,0,0.271,0
2,13,1,27,1,1,2,0,1,0.178,0
1,5,0,17,0,0,0,0,0,0.845,0
2,16,0,12,1,1,0,0,1,0.005,0
2,22,2,22,0,1,0,0,1,0.035,0
2,1,3,13,1,0,0,1,1,0.422,0
2,20,2,17,1,1,0,0,0,0.392,0
2,16,1,17,1,0,2,0,0,0.896,0
0,15,0,13,3,0,0,0,0,0.915,0
2,13,0,14,0,0,3,0,0,0.029,1
2,8,1,18,2,0,2,0,0,0.498,0
2,8,0,13,1,0,1,1,0,0.526,0
3,2,0,17,0,1,2,1,0,0.925,0
1,5,3,12,0,1,3,1,1,0.394,1
3,2,0,24,0,1,3,0,0,0.013,1
2,16,1,10,2,1,1,0,0,0.565,0
2,1,4,10,0,1,1,1,1,0.583,0
2,10,2,24,0,1,1,0,1,0.283,0
2,0,0,14,0,0,1,0,1,0.265,0
3,11,2,12,0,3,0,1,0,0.486,0
1,12,2,13,0,1,4,0,0,0.682,0
2,12,2,17,0,1,6,0,1,0.536,0
2,19,1,13,1,1,4,0,0,0.589,0
1,15,0,11,0,1,2,0,0,0.377,0
2,19,0,15,1,1,5,0,0,0.313,0
2,9,1,18,1,0,1,1,0,0.112,0
2,10,0,15,1,0,2,1,0,0.403,0
2,9,1,14,2,3,1,0,0,0.763,0
2,12,1,15,1,0,2,1,0,0.296,0
2,22,4,11,2,1,0,0,0,0.411,0
2,19,3,14,0,1,0,0,1,0.185,0
2,20,0,11,1,2,2,1,0,0.5,0
0,8,1,12,1,1,4,1,0,0.444,0
2,11,1,17,2,2,2,0,0,0.987,0
2,11,0,12,1,0,3,0,0,0.509,0
2,15,0,13,0,1,1,0,1,0.328,0
2,2,1,13,0,0,4,0,0,0.89,0
3,6,1,15,1,1,3,0,0,0.551,0
2,14,0,16,1,1,3,0,0,0.324,0
3,12,1,16,0,1,4,1,1,0.202,0
2,1,1,15,0,0,0,0,0,0.477,0
2,23,0,11,0,1,3,1,0,0.277,0
2,13,0,15,0,1,0,0,0,0.037,0
2,8,2,15,0,1,3,1,1,0.649,0
2,18,4,13,0,2,2,1,0,0.551,0
3,14,3,17,2,1,1,0,1,0.95,0
2,0,1,15,1,0,0,1,0,0.297,0
2,21,1,12,0,0,1,1,0,0.503,0
3,5,1,14,1,1,3,0,0,0.771,0
2,1,1,24,0,0,4,0,0,0.942,0
2,3,0,15,1,0,2,0,1,0.63,0
2,20,4,10,0,2,4,0,1,0.816,0
3,12,0,10,0,1,4,1,0,0.172,1
2,1,1,18,0,1,1,1,0,0.218,0
1,11,1,11,0,2,1,1,0,0.205,0
2,4,0,12,0,0,1,0,1,0.515,0
3,10,0,11,0,1,3,0,0,0.269,0
2,18,2,15,1,1,2,1,0,0.44,0
2,8,2,18,0,1,1,1,0,0.871,0
1,18,2,11,0,0,2,0,0,0.634,1
0,1,2,13,1,0,1,1,0,0.337,0
2,11,1,14,0,1,4,0,0,0.377,0
2,12,1,14,1,0,3,1,1,0.511,0
2,23,2,18,0,1,4,1,0,0.926,0
0,10,2,17,1,0,6,0,1,0.651,0
2,23,1,16,0,1,4,1,0,0.929,0
3,22,1,16,0,3,0,0,0,0.418,0
2,1,0,13,2,0,4,0,0,0.506,0
2,18,0,17,1,2,2,0,0,0.198,0
2,21,2,17,1,1,3,0,1,0.407,0
0,5,2,14,0,0,0,0,0,0.261,0
2,22,1,11,1,1,0,1,1,0.857,1
2,19,2,17,0,0,1,0,0,0.585,0
2,21,0,18,0,0,3,0,0,0.899,0
2,21,1,13,1,1,1,0,0,0.359,0
1,11,2,15,0,1,4,0,0,0.679,0
2,6,0,21,1,0,3,0,0,0.539,0
2,11,1,15,1,0,1,0,0,0.562,0
2,13,1,15,1,0,4,0,0,0.689,0
3,16,1,17,1,0,0,0,0,0.07,0
1,9,1,17,0,2,2,0,1,0.563,0
2,1,2,17,1,0,2,0,0,0.747,0
2,3,2,14,0,1,1,1,0,0.308,0
2,5,0,15,0,1,2,0,0,0.139,0
2,14,2,13,0,0,1,1,0,0.332,0
3,1,1,9,0,0,2,0,1,0.274,0
2,14,0,25,0,1,0,0,0,0.303,0
2,5,1,14,2,0,1,0,0,0.544,0
2,2,0,14,0,2,0,1,1,0.53,0
3,7,2,19,1,0,3,1,1,0.989,1
2,21,2,15,0,0,3,1,1,0.376,0
2,11,0,13,0,1,1,0,0,0.928,0
2,10,0,16,1,1,1,0,0,0.505,0
2,21,2,14,2,0,3,0,0,0.398,0
3,4,2,11,3,0,0,0,0,0.801,0
2,14,0,14,0,0,4,0,0,0.583,0
