user_id,role,login_hour,failed_logins,files_accessed,sensitive_files_accessed,usb_insertions,external_email_count,vpn_usage,working_hours_violation,anomaly_score,insider_threat
U107631,Manager,2,1,10,0,0,0,0,0,0.861,0
U107632,Admin,7,0,13,1,2,4,0,0,0.442,0
U107633,Employee,13,1,15,1,0,0,0,1,0.611,0
U107634,Employee,4,2,13,1,1,1,0,0,0.31,0
U107635,Employee,13,1,14,0,1,2,0,0,0.385,1
U107636,Employee,14,1,17,1,0,4,0,0,0.435,0
U107637,Employee,19,3,10,1,1,3,1,0,0.445,0
U107638,Employee,14,1,14,0,1,0,0,0,0.421,0
U107639,Employee,16,6,16,1,0,4,0,0,0.836,0
U107640,Employee,12,2,14,0,3,1,1,0,0.851,0
U107641,Employee,0,0,17,0,0,4,0,0,0.207,0
U107642,Manager,1,4,15,0,1,1,0,0,0.132,0
U107643,Admin,22,1,15,0,1,1,0,1,0.8,1
U107644,Contractor,14,0,18,2,0,3,0,0,0.929,1
U107645,Employee,3,0,9,0,3,3,1,0,0.823,0
U107646,Admin,12,4,13,2,0,2,0,0,0.706,1
U107647,Employee,16,0,12,0,0,0,0,0,0.254,0
U107648,Employee,5,1,11,1,0,4,0,0,0.35,0
U107649,Contractor,23,0,19,0,0,1,0,0,0.878,0
U107650,Employee,14,3,18,1,0,1,0,0,0.815,0
U107651,Contractor,13,2,18,1,1,4,1,0,0.985,1
U107652,Employee,17,0,12,1,1,1,0,0,0.845,0
U107653,Manager,4,1,8,1,0,3,0,0,0.387,1
U107654,Employee,13,2,15,0,2,3,0,1,0.152,0
U107655,Admin,22,2,16,0,0,2,0,1,0.041,0
U107656,Employee,6,0,23,1,0,2,0,0,0.903,0
U107657,Manager,23,0,10,0,1,5,0,1,0.054,0
U107658,Employee,3,1,17,1,1,0,1,0,0.944,0
U107659,Manager,1,0,16,0,0,2,0,1,0.504,1
U107660,Employee,16,1,16,1,0,0,0,0,0.94,0
U107661,Admin,20,0,15,1,1,2,0,0,0.983,1
U107662,Employee,20,0,17,2,0,4,0,0,0.919,0
U107663,Admin,4,3,13,2,0,4,0,0,0.957,0
U107664,Employee,1,1,12,0,1,3,0,0,0.844,0
U107665,Employee,11,0,18,3,1,3,0,0,0.268,0
U107666,Employee,17,0,12,1,0,4,1,1,0.897,0
U107667,Manager,16,2,18,1,1,2,0,0,0.264,0
U107668,Employee,18,2,13,1,1,1,1,0,0.488,0
U107669,Employee,12,3,22,0,1,2,1,0,0.59,0
U107670,Manager,2,1,11,1,1,1,0,0,0.626,0
U107671,Employee,16,0,12,1,1,2,1,0,0.414,1
U107672,Employee,7,1,19,0,0,0,0,0,0.907,1
U107673,Employee,11,2,18,0,1,0,1,0,0.852,0
U107674,Manager,1,2,12,1,0,0,1,1,0.201,0
U107675,Employee,8,0,14,1,0,4,1,0,0.17,1
U107676,Employee,5,0,20,1,0,1,1,0,0.425,0
U107677,Employee,12,3,13,1,0,3,0,0,0.101,1
U107678,Employee,8,3,15,0,3,1,1,0,0.475,0
U107679,Employee,19,0,19,0,1,2,0,0,0.005,0
U107680,Employee,19,2,11,0,0,1,1,0,0.458,0
U107681,Employee,15,0,16,0,0,2,0,1,0.427,0
U107682,Employee,1,0,15,0,0,1,0,0,0.406,0
U107683,Manager,12,1,19,0,1,4,1,0,0.157,0
U107684,Employee,7,3,23,1,1,2,0,0,0.063,0
U107685,Employee,22,0,16,0,0,3,0,0,0.657,0
U107686,Contractor,14,1,12,0,0,4,0,0,0.835,0
U107687,Employee,3,2,20,0,0,2,1,1,0.565,0
U107688,Admin,22,2,12,1,0,1,1,0,0.518,0
U107689,Manager,4,1,17,0,0,2,1,0,0.3,1
U107690,Employee,6,0,17,0,2,3,0,1,0.342,0
U107691,Employee,18,1,16,1,1,2,0,1,0.652,0
U107692,Contractor,1,1,15,1,1,2,1,0,0.808,0
U107693,Employee,13,1,22,2,0,4,1,0,0.836,0
U107694,Employee,12,1,13,1,1,1,1,0,0.473,0
U107695,Employee,11,0,15,2,1,1,1,0,0.5,0
U107696,Employee,15,1,14,1,1,0,1,1,0.871,0
U107697,Contractor,7,1,13,0,1,1,0,0,0.988,0
U107698,Employee,21,1,18,0,0,4,0,1,0.825,1
U107699,Manager,22,1,13,1,1,4,0,0,0.853,0
U107700,Employee,0,2,18,2,1,0,0,0,0.808,0
U107701,Contractor,8,1,22,0,2,1,1,0,0.292,0
U107702,Admin,12,4,17,1,0,0,1,0,0.938,0
U107703,Employee,2,0,15,0,0,1,1,0,0.46,0
U107704,Employee,4,1,12,2,0,2,1,0,0.923,0
U107705,Contractor,4,2,13,0,1,3,1,0,0.026,0
U107706,Employee,5,1,12,0,1,2,1,0,0.562,0
U107707,Admin,23,2,11,1,1,4,0,1,0.064,0
U107708,Manager,16,1,22,2,2,3,0,0,0.772,0
U107709,Contractor,7,2,14,1,1,4,0,0,0.097,1
U107710,Employee,8,1,17,0,0,2,0,0,0.29,1
U107711,Employee,23,0,11,0,1,0,1,0,0.242,1
U107712,Employee,6,3,13,0,0,3,0,0,0.475,0
U107713,Employee,1,2,18,2,0,2,0,1,0.601,0
U107714,Employee,14,2,15,1,0,1,0,0,0.576,0
U107715,Employee,6,2,21,0,0,1,0,0,0.942,0
U107716,Admin,0,0,14,1,0,1,1,0,0.548,0
U107717,Employee,21,0,6,1,1,1,0,0,0.335,0
U107718,Admin,8,0,22,0,0,1,1,1,0.599,0
U107719,Employee,13,0,14,0,1,4,0,1,0.35,0
U107720,Employee,16,1,10,1,1,1,0,1,0.999,0
U107721,Employee,20,2,21,0,1,0,0,0,0.78,0
U107722,Employee,18,1,16,1,0,4,1,0,0.946,0
U107723,Manager,6,1,13,0,0,2,0,0,0.786,0
U107724,Admin,19,1,17,2,0,3,1,0,0.408,0
U107725,Employee,15,0,14,2,1,3,1,0,0.001,0
U107726,Employee,22,1,9,1,1,5,0,0,0.514,0
U107727,Manager,7,1,18,1,1,1,0,0,0.196,0
U107728,Admin,7,1,10,0,2,3,0,0,0.754,0
U107729,Employee,10,0,13,2,1,2,0,0,0.95,0
U107730,Employee,16,2,13,1,1,1,0,1,0.735,0
U107731,Employee,2,1,9,1,1,2,1,1,0.114,1
U107732,Employee,10,2,17,2,1,2,0,1,0.742,0
U107733,Admin,21,1,13,1,0,0,1,1,0.001,0
U107734,Employee,21,1,11,0,1,1,0,0,0.611,0
U107735,Contractor,9,0,11,1,2,2,1,0,0.805,1
U107736,Employee,12,0,11,0,1,2,0,0,0.542,0
U107737,Contractor,3,1,19,0,0,1,0,0,0.324,0
U107738,Employee,19,0,12,0,0,2,1,0,0.232,0
U107739,Employee,2,0,16,1,1,2,1,0,0.872,0
U107740,Manager,20,1,20,1,0,2,0,0,0.698,0
U107741,Manager,12,0,17,0,0,1,0,0,0.587,1
U107742,Employee,8,1,8,2,0,1,0,0,0.27,0
U107743,Contractor,23,2,18,1,1,1,0,0,0.158,0
U107744,Employee,20,1,13,1,1,2,0,0,0.099,0
U107745,Employee,9,0,14,1,0,2,0,0,0.858,0
U107746,Manager,4,4,19,0,0,2,0,0,0.189,0
U107747,Employee,16,0,11,0,1,2,0,1,0.528,0
U107748,Employee,10,0,12,1,1,1,1,0,0.627,0
U107749,Employee,23,1,27,0,1,1,0,1,0.255,0
U107750,Manager,15,1,15,1,1,3,1,0,0.498,1
U107751,Employee,1,4,13,1,0,1,1,0,0.745,0
U107752,Employee,0,0,12,0,1,0,1,0,0.605,0
U107753,Employee,17,1,17,0,2,1,1,0,0.891,0
U107754,Employee,18,1,8,0,0,4,0,0,0.188,0
U107755,Employee,6,3,17,0,0,2,0,0,0.61,0
U107756,Contractor,4,0,14,0,1,1,0,0,0.25,0
U107757,Employee,13,0,15,0,0,1,0,1,0.885,0
U107758,Employee,10,1,18,1,1,4,0,0,0.604,0
U107759,Employee,20,0,14,1,1,1,0,1,0.532,0
U107760,Employee,5,0,13,1,0,2,0,0,0.541,0
U107761,Manager,19,3,11,1,1,5,0,0,0.078,0
U107762,Employee,6,2,16,1,0,0,0,0,0.094,1
U107763,Employee,2,0,16,2,0,0,0,0,0.401,0
U107764,Employee,8,3,12,1,1,0,1,0,0.175,0
U107765,Manager,12,2,24,0,0,0,0,0,0.968,1
U107766,Employee,8,0,11,1,1,2,0,1,0.238,0
U107767,Admin,22,2,18,1,0,1,0,0,0.799,1
U107768,Employee,1,1,14,0,3,1,1,0,0.614,0
U107769,Employee,3,0,15,0,0,4,0,0,0.024,0
U107770,Contractor,22,0,16,0,1,4,1,0,0.598,0
U107771,Contractor,16,2,20,0,2,0,0,0,0.302,0
U107772,Contractor,21,0,19,1,1,2,0,0,0.784,0
U107773,Employee,2,1,10,1,1,3,0,0,0.418,0
U107774,Manager,8,0,10,0,1,1,0,0,0.642,0
U107775,Admin,5,1,25,2,1,4,0,0,0.542,0
U107776,Manager,4,3,16,0,0,2,1,0,0.367,0
U107777,Admin,10,0,14,0,0,1,0,0,0.474,0
U107778,Manager,16,2,13,0,1,3,1,0,0.244,0
U107779,Contractor,16,2,9,1,1,0,1,0,0.247,0
U107780,Employee,16,0,15,1,1,3,0,0,0.359,0
U107781,Employee,23,4,12,1,0,2,0,0,0.076,0
U107782,Employee,15,1,9,1,0,1,1,0,0.585,1
U107783,Manager,5,3,15,0,0,1,0,1,0.942,0
U107784,Admin,8,2,11,1,0,3,0,1,0.395,1
U107785,Employee,8,0,18,0,0,5,0,0,0.237,0
U107786,Employee,21,1,12,2,0,3,1,0,0.474,0
U107787,Employee,22,0,17,0,2,2,0,0,0.216,1
U107788,Employee,5,2,12,0,2,0,1,0,0.047,0
U107789,Admin,5,1,15,1,1,4,0,1,0.975,0
U107790,Contractor,14,2,13,2,1,2,1,0,0.6,1
U107791,Employee,0,4,12,1,1,0,1,1,0.407,0
U107792,Employee,20,1,15,3,0,3,0,1,0.242,0
U107793,Employee,12,0,24,0,0,2,0,1,0.035,0
U107794,Admin,16,0,14,2,1,1,0,0,0.736,0
U107795,Employee,19,0,7,0,0,1,1,0,0.453,0
U107796,Admin,4,1,19,0,0,2,0,0,0.659,0
U107797,Admin,1,3,12,1,0,2,1,1,0.385,1
U107798,Employee,8,2,15,1,0,2,1,1,0.839,0
U107799,Admin,21,1,18,3,1,0,0,0,0.53,0
U107800,Employee,1,1,11,2,0,2,0,1,0.105,0
U107801,Manager,2,0,13,1,2,1,1,0,0.996,0
U107802,Employee,0,2,13,1,1,3,0,0,0.947,0
U107803,Employee,1,1,19,0,0,5,0,0,0.16,0
U107804,Employee,3,2,19,0,0,2,0,0,0.583,0
U107805,Employee,6,1,17,0,0,4,0,0,0.655,0
U107806,Employee,5,1,13,2,1,3,1,0,0.967,0
U107807,Employee,21,3,15,2,0,1,0,0,0.876,0
U107808,Employee,18,0,20,0,1,5,0,0,0.083,0
U107809,Employee,19,1,10,2,1,0,0,0,0.673,0
U107810,Contractor,8,1,18,0,0,4,0,1,0.996,1
U107811,Employee,21,1,24,0,0,0,1,0,0.249,1
U107812,Employee,23,1,16,3,1,3,0,0,0.033,0
U107813,Employee,4,1,14,1,0,1,0,1,0.39,0
U107814,Employee,22,2,16,1,1,3,1,0,0.559,0
U107815,Employee,6,0,22,0,1,2,0,0,0.59,1
U107816,Employee,23,0,24,0,1,0,0,0,0.578,0
U107817,Employee,0,2,15,0,0,1,1,0,0.102,0
U107818,Employee,17,2,13,1,2,1,0,0,0.36,0
U107819,Manager,23,1,12,2,1,2,0,1,0.359,0
U107820,Admin,21,0,10,2,2,2,0,0,0.002,0
U107821,Employee,22,1,14,1,1,0,0,1,0.957,0
U107822,Contractor,21,1,19,1,0,5,0,0,0.654,1
U107823,Employee,17,0,13,1,2,1,1,0,0.069,0
U107824,Employee,18,1,18,2,1,2,1,0,0.329,0
U107825,Employee,7,0,13,0,0,2,0,0,0.892,0
U107826,Manager,0,5,10,0,0,1,1,1,0.444,0
U107827,Manager,18,2,15,1,0,2,1,0,0.151,0
U107828,Employee,7,0,12,1,1,3,0,0,0.703,0
U107829,Contractor,18,2,10,1,0,1,1,0,0.711,0
U107830,Employee,9,1,13,0,0,1,1,0,0.13,0
U107831,Employee,5,2,9,1,2,2,1,0,0.598,1
U107832,Employee,11,0,14,0,0,1,1,0,0.563,1
U107833,Employee,1,4,19,0,0,3,0,0,0.993,0
U107834,Admin,13,2,18,1,1,0,0,0,0.188,1
U107835,Contractor,21,1,16,1,0,2,0,0,0.279,0
U107836,Employee,13,2,8,1,2,4,1,0,0.285,0
U107837,Manager,15,0,18,1,0,0,1,0,0.715,0
U107838,Employee,2,0,11,0,1,2,0,0,0.081,0
U107839,Contractor,3,1,16,0,1,1,1,0,0.08,0
U107840,Employee,11,0,14,0,0,2,0,0,0.744,0
U107841,Employee,23,1,15,1,1,2,0,0,0.316,0
U107842,Contractor,21,1,17,0,0,2,0,1,0.668,0
U107843,Employee,20,1,11,0,2,1,0,0,0.893,0
U107844,Employee,10,1,18,0,0,2,1,0,0.061,0
U107845,Manager,15,0,11,1,1,1,0,0,0.273,0
U107846,Employee,23,1,16,1,0,4,1,1,0.722,1
U107847,Contractor,15,1,18,1,1,1,0,1,0.236,0
U107848,Employee,18,3,14,2,1,2,1,0,0.224,0
U107849,Employee,11,0,22,0,0,1,0,1,0.748,0
U107850,Employee,21,0,13,0,0,3,1,1,0.581,0
U107851,Employee,20,2,16,1,0,3,0,1,0.486,0
U107852,Employee,20,2,18,0,1,1,0,0,0.308,0
U107853,Employee,3,2,16,3,2,4,0,0,0.453,0
U107854,Employee,22,2,18,0,1,3,1,1,0.222,0
U107855,Employee,16,1,18,1,0,0,0,0,0.171,0
U107856,Employee,17,1,20,0,2,2,0,1,0.765,0
U107857,Employee,23,0,14,2,0,2,1,1,0.006,0
U107858,Contractor,7,2,11,3,1,1,0,0,0.859,1
U107859,Manager,6,1,12,1,0,1,0,0,0.756,0
U107860,Employee,6,1,13,0,0,3,0,0,0.336,0
U107861,Employee,0,2,25,1,2,1,1,1,0.339,0
U107862,Employee,3,0,9,1,1,0,1,0,0.929,0
U107863,Manager,22,1,18,0,1,2,0,0,0.574,0
U107864,Employee,6,2,10,1,1,2,1,0,0.666,0
U107865,Employee,12,0,13,0,2,3,0,0,0.17,0
U107866,Manager,11,0,16,0,0,3,0,0,0.7,0
U107867,Employee,20,1,19,1,0,1,0,0,0.373,0
U107868,Employee,6,3,16,2,0,4,1,0,0.201,0
U107869,Employee,2,1,6,2,0,2,1,0,0.225,1
U107870,Employee,2,3,18,2,0,1,0,0,0.973,0
U107871,Employee,2,1,17,0,0,0,0,1,0.969,0
U107872,Employee,10,1,11,1,0,2,1,1,0.171,0
U107873,Manager,22,0,11,2,0,2,0,0,0.175,0
U107874,Contractor,15,1,8,1,0,1,1,0,0.19,0
U107875,Admin,4,0,18,1,0,2,0,0,0.025,0
U107876,Admin,22,1,10,0,0,1,0,0,0.415,1
U107877,Employee,4,1,13,1,0,2,1,0,0.028,0
U107878,Admin,15,0,16,1,0,5,1,0,0.727,0
U107879,Manager,20,0,16,2,1,3,0,0,0.27,0
U107880,Employee,0,2,12,1,1,0,1,0,0.954,0
U107881,Employee,0,2,18,0,0,2,0,0,0.32,0
U107882,Employee,17,2,18,0,0,0,0,0,0.019,0
U107883,Manager,6,0,14,2,0,0,0,0,0.382,0
U107884,Employee,23,3,14,0,1,1,1,0,0.157,1
U107885,Employee,23,0,15,0,1,1,0,0,0.947,1
U107886,Manager,2,1,16,1,1,1,1,0,0.633,0
U107887,Admin,23,1,17,1,0,3,0,1,0.208,0
U107888,Employee,19,0,13,1,0,2,1,0,0.394,0
U107889,Employee,20,1,14,1,1,4,0,1,0.677,1
U107890,Employee,22,1,17,2,0,1,1,0,0.923,0
U107891,Employee,19,3,18,2,2,2,0,0,0.816,0
U107892,Manager,19,0,18,0,2,3,0,1,0.219,0
U107893,Employee,4,0,9,0,1,0,0,1,0.284,0
U107894,Employee,19,4,13,1,1,3,1,0,0.09,0
U107895,Employee,2,3,17,1,0,3,1,0,0.355,0
U107896,Employee,21,3,16,2,1,0,1,1,0.147,1
U107897,Contractor,5,0,13,2,0,2,1,0,0.791,0
U107898,Contractor,9,1,16,0,1,1,0,0,0.721,0
U107899,Employee,18,1,8,1,0,1,1,1,0.175,0
U107900,Employee,11,0,17,1,0,3,0,0,0.182,0
U107901,Employee,14,3,13,1,0,1,0,0,0.312,0
U107902,Admin,6,2,12,0,1,2,0,1,0.401,1
U107903,Contractor,13,0,20,3,1,3,0,0,0.44,1
U107904,Employee,13,1,19,0,1,2,0,0,0.714,0
U107905,Employee,19,0,14,1,1,4,0,1,0.59,0
U107906,Contractor,8,2,16,0,0,3,0,0,0.047,0
U107907,Employee,6,0,22,0,1,1,0,0,0.615,0
U107908,Contractor,3,0,21,0,0,0,0,0,0.029,0
U107909,Admin,12,0,17,1,0,0,0,1,0.687,0
U107910,Employee,14,0,14,1,0,2,0,0,0.449,1
U107911,Employee,12,2,20,1,0,5,0,0,0.486,0
U107912,Manager,3,1,16,1,1,0,0,1,0.083,0
U107913,Admin,22,0,13,0,0,2,0,0,0.144,1
U107914,Contractor,17,2,11,2,1,3,0,1,0.657,0
U107915,Employee,0,1,14,0,0,1,1,0,0.15,0
U107916,Employee,4,3,9,0,1,1,0,0,0.023,0
U107917,Employee,18,2,15,0,0,2,0,0,0.241,0
U107918,Employee,21,0,13,0,0,3,0,0,0.065,0
U107919,Manager,22,0,10,0,0,3,1,1,0.831,0
U107920,Manager,7,1,19,0,1,4,0,0,0.734,0
U107921,Admin,1,2,8,0,0,2,1,0,0.712,0
U107922,Employee,15,1,13,1,0,2,0,0,0.887,1
U107923,Contractor,1,1,19,1,1,4,0,0,0.521,0
U107924,Employee,5,0,17,1,1,0,1,1,0.415,0
U107925,Admin,23,1,15,0,1,1,0,0,0.529,0
U107926,Employee,9,4,17,1,0,2,0,1,0.776,0
U107927,Employee,17,1,14,1,1,3,0,1,0.493,0
U107928,Employee,11,0,15,0,0,1,1,1,0.189,0
U107929,Employee,9,0,17,2,1,1,1,0,0.049,0
U107930,Employee,5,2,18,1,0,1,0,0,0.324,0
U107931,Employee,8,1,19,0,0,2,0,0,0.396,0
U107932,Employee,9,0,21,0,0,2,0,0,0.062,1
U107933,Employee,15,2,11,0,2,0,0,1,0.449,0
U107934,Manager,23,2,11,0,3,3,1,0,0.556,0
U107935,Employee,10,1,13,1,0,2,0,0,0.544,1
U107936,Employee,17,1,11,0,0,2,0,0,0.705,0
U107937,Employee,20,1,14,1,2,0,1,0,0.428,0
U107938,Employee,8,1,17,0,1,1,0,1,0.232,0
U107939,Contractor,4,4,19,1,1,4,1,0,0.755,1
U107940,Employee,13,0,21,1,0,0,0,1,0.075,1
U107941,Employee,6,0,15,1,0,2,0,0,0.734,0
U107942,Employee,1,0,15,0,2,1,0,1,0.087,0
U107943,Manager,6,2,16,1,2,1,1,1,0.189,0
U107944,Employee,12,3,15,0,1,2,0,0,0.915,0
U107945,Employee,7,2,18,1,1,3,0,0,0.085,0
U107946,Admin,6,0,20,0,0,2,0,0,0.5,0
U107947,Contractor,5,3,11,0,0,3,0,0,0.554,1
U107948,Employee,20,4,22,1,0,2,0,0,0.505,0
U107949,Employee,23,1,12,0,0,1,0,0,0.276,0
U107950,Employee,16,1,12,2,0,1,0,0,0.227,0
U107951,Admin,23,5,12,1,0,1,0,0,0.562,0
U107952,Employee,11,1,11,1,1,2,0,0,0.569,0
U107953,Manager,6,3,9,0,1,1,0,1,0.202,0
U107954,Employee,1,2,11,0,1,4,1,0,0.613,0
U107955,Employee,6,0,19,0,1,4,0,0,0.936,0
U107956,Employee,3,1,13,0,1,3,0,0,0.263,0
U107957,Employee,13,2,20,1,1,0,0,0,0.679,0
U107958,Admin,22,4,16,0,1,3,0,0,0.294,0
U107959,Employee,9,0,6,0,2,2,1,0,0.767,0
U107960,Employee,10,1,19,0,0,1,1,0,0.51,0
U107961,Employee,13,2,20,0,1,2,1,0,0.883,0
U107962,Employee,2,0,13,1,0,1,0,0,0.37,1
U107963,Employee,22,1,19,1,1,2,0,0,0.363,0
U107964,Contractor,16,1,15,2,1,2,0,1,0.069,0
U107965,Contractor,23,0,14,3,0,1,0,1,0.44,0
U107966,Employee,19,0,16,1,0,3,0,0,0.917,0
U107967,Contractor,1,2,21,0,0,2,1,0,0.598,0
U107968,Employee,19,0,15,1,1,2,1,0,0.329,0
U107969,Employee,5,2,9,1,0,0,0,0,0.907,1
U107970,Manager,12,0,15,1,2,2,0,1,0.178,0
U107971,Employee,16,2,11,0,1,0,0,0,0.337,1
U107972,Contractor,9,1,24,1,0,1,1,0,0.723,0
U107973,Employee,11,1,21,0,0,1,0,0,0.298,1
U107974,Manager,1,1,12,0,0,4,0,0,0.899,1
U107975,Admin,22,2,23,0,1,1,0,1,0.118,0
U107976,Admin,12,1,14,0,1,1,0,0,0.292,0
U107977,Employee,10,1,16,0,0,1,0,0,0.214,0
U107978,Employee,11,0,14,1,0,3,0,0,0.804,1
U107979,Employee,4,2,15,1,1,3,0,0,0.872,1
U107980,Employee,8,1,23,1,0,1,1,1,0.658,0
U107981,Employee,19,1,20,0,0,2,0,1,0.549,1
U107982,Employee,1,0,9,1,1,5,0,0,0.772,0
U107983,Employee,0,0,19,2,1,4,1,0,0.941,0
U107984,Employee,12,1,17,1,0,2,0,0,0.861,0
U107985,Employee,16,0,16,1,0,4,0,0,0.614,0
U107986,Employee,13,3,11,1,1,2,0,0,0.112,0
U107987,Contractor,5,1,17,0,0,3,0,0,0.039,0
U107988,Employee,7,1,13,0,1,2,1,0,0.819,0
U107989,Employee,7,1,16,0,0,0,1,0,0.189,0
U107990,Employee,2,0,17,0,1,4,0,0,0.479,0
U107991,Employee,15,2,11,0,1,1,1,0,0.422,0
U107992,Employee,16,0,13,0,0,4,0,1,0.54,0
U107993,Employee,12,0,16,0,0,0,0,0,0.229,1
U107994,Contractor,19,2,15,0,1,2,0,0,0.214,0
U107995,Employee,14,3,14,1,2,3,1,0,0.674,0
U107996,Manager,10,1,16,0,1,0,0,0,0.152,0
U107997,Employee,20,1,20,0,1,3,0,0,0.976,1
U107998,Employee,17,0,19,0,1,4,1,0,0.409,1
U107999,Employee,4,0,21,1,1,2,0,0,0.344,0
U108000,Contractor,8,0,12,1,1,3,1,0,0.689,0
U108001,Employee,16,2,16,1,1,4,1,0,0.685,0
U108002,Employee,8,0,11,1,2,2,0,0,0.26,0
U108003,Employee,21,0,13,1,0,4,0,1,0.822,0
U108004,Manager,0,0,12,0,0,1,0,0,0.371,1
U108005,Employee,15,1,14,0,1,2,1,0,0.014,0
U108006,Employee,23,2,13,0,0,2,0,0,0.297,0
U108007,Contractor,12,1,15,1,0,3,0,0,0.611,0
U108008,Admin,22,0,11,1,1,3,1,0,0.537,0
U108009,Employee,11,2,19,0,1,5,0,0,0.808,1
U108010,Admin,7,1,20,2,0,2,0,0,0.201,0
U108011,Manager,15,3,21,1,0,0,0,0,0.016,0
U108012,Employee,4,0,21,1,0,4,1,0,0.491,0
U108013,Employee,12,1,13,1,0,2,1,0,0.165,0
U108014,Admin,17,0,17,0,1,1,0,0,0.473,0
U108015,Employee,16,2,13,1,0,0,1,0,0.928,0
U108016,Employee,16,1,16,2,0,1,1,0,0.455,1
U108017,Admin,13,1,5,0,0,3,0,0,0.348,0
U108018,Manager,7,1,10,1,0,0,0,0,0.376,0
U108019,Employee,12,0,18,0,1,3,0,0,0.195,0
U108020,Employee,10,1,17,2,1,0,0,0,0.669,0
U108021,Admin,15,0,17,1,0,2,0,1,0.024,0
U108022,Employee,20,2,15,2,2,0,0,1,0.603,0
U108023,Employee,2,1,14,0,1,2,0,0,0.419,0
U108024,Employee,3,2,8,1,1,0,0,1,0.536,0
U108025,Employee,23,0,14,1,1,1,0,0,0.475,0
U108026,Employee,20,0,12,1,0,4,0,0,0.44,0
U108027,Employee,7,1,16,1,0,2,0,1,0.836,1
U108028,Employee,11,1,18,0,0,1,0,1,0.522,0
U108029,Employee,11,3,18,1,2,2,0,0,0.603,0
U108030,Employee,20,0,9,0,1,1,0,0,0.809,0
U108031,Manager,12,1,14,3,0,2,1,0,0.417,1
U108032,Employee,9,3,18,2,3,3,0,0,0.781,0
U108033,Employee,20,1,12,0,0,3,0,0,0.31,0
U108034,Contractor,14,1,15,1,0,5,1,0,0.919,0
U108035,Employee,14,1,14,0,0,3,0,0,0.184,0
U108036,Employee,0,0,11,1,0,1,1,0,0.332,0
U108037,Employee,2,2,12,2,1,3,0,0,0.693,0
U108038,Employee,13,2,15,2,1,0,0,0,0.868,0
U108039,Employee,4,0,11,1,0,3,0,1,0.703,0
U108040,Employee,7,0,18,0,0,4,0,0,0.545,0
U108041,Employee,22,0,14,1,0,1,0,1,0.365,0
U108042,Employee,19,3,11,0,1,2,0,0,0.744,0
U108043,Employee,23,2,15,3,2,4,0,0,0.799,0
U108044,Employee,10,1,19,1,0,1,0,0,0.227,1
U108045,Manager,9,3,13,0,0,3,1,1,0.496,0
U108046,Employee,17,0,20,2,0,2,0,0,0.437,0
U108047,Employee,6,0,13,3,0,3,0,0,0.364,1
U108048,Employee,3,1,17,1,0,5,0,0,0.621,0
U108049,Employee,4,3,10,1,1,2,1,0,0.406,0
U108050,Admin,10,0,18,1,0,4,1,1,0.279,0
U108051,Employee,11,1,19,1,0,2,0,1,0.435,0
U108052,Employee,10,1,18,2,2,1,0,0,0.918,0
U108053,Manager,19,1,8,1,0,3,0,0,0.688,1
U108054,Employee,17,0,16,1,1,1,0,1,0.268,0
U108055,Employee,18,2,12,1,0,2,1,1,0.276,0
U108056,Employee,8,2,13,1,0,2,0,0,0.691,0
U108057,Employee,8,1,16,0,1,2,1,1,0.535,0
U108058,Employee,5,1,14,0,2,3,0,1,0.1,0
U108059,Contractor,0,2,17,0,1,4,0,1,0.868,0
U108060,Employee,13,0,16,1,0,1,1,0,0.318,0
U108061,Contractor,22,0,13,1,2,2,1,0,0.034,0
U108062,Admin,22,1,15,2,0,6,1,1,0.225,0
U108063,Employee,12,0,15,0,2,2,0,0,0.077,0
U108064,Employee,0,1,20,2,1,1,1,0,0.576,0
U108065,Employee,21,0,19,0,0,2,1,0,0.844,0
U108066,Employee,15,0,18,0,1,2,0,1,0.809,0
U108067,Contractor,12,2,9,0,0,4,0,0,0.647,0
U108068,Employee,0,3,13,0,0,2,1,0,0.461,0
U108069,Manager,2,0,10,1,1,2,1,0,0.571,0
U108070,Employee,23,2,19,0,0,3,0,0,0.724,0
U108071,Admin,5,0,16,1,1,1,0,1,0.937,0
U108072,Employee,10,2,19,1,1,0,0,0,0.257,0
U108073,Employee,20,0,18,3,0,2,1,0,0.046,0
U108074,Employee,21,2,12,0,0,6,0,0,0.57,1
U108075,Manager,5,1,9,0,1,3,0,0,0.787,0
U108076,Employee,23,0,19,1,1,3,0,0,0.697,0
U108077,Employee,9,1,22,0,1,5,0,0,0.483,0
U108078,Manager,3,2,13,0,0,3,1,1,0.065,0
U108079,Employee,19,3,13,0,0,0,1,0,0.142,0
U108080,Employee,19,3,16,0,0,2,1,1,0.809,0
U108081,Contractor,0,1,21,0,0,2,0,0,0.411,0
U108082,Employee,9,4,15,2,0,2,0,0,0.007,1
U108083,Employee,16,2,16,0,0,3,1,0,0.651,0
U108084,Employee,10,2,15,0,2,5,0,0,0.974,0
U108085,Manager,3,1,12,1,1,3,0,0,0.814,0
U108086,Employee,20,1,8,0,3,5,1,0,0.226,0
U108087,Contractor,19,1,20,3,0,5,1,0,0.214,0
U108088,Admin,17,0,14,0,2,1,0,0,0.217,0
U108089,Manager,6,1,12,1,1,1,0,1,0.857,0
U108090,Admin,7,0,21,1,2,5,0,0,0.089,0
U108091,Employee,7,1,27,1,1,2,1,0,0.222,0
U108092,Admin,8,0,22,1,2,3,0,0,0.549,1
